year,zip_code,city,region,avg_sqm_price_real,n_transactions
1992,1051,København K,Zealand,9936.1,1
1992,1052,København K,Zealand,45949.5,12
1992,1112,København K,Zealand,17933.4,1
1992,1127,København K,Zealand,24186.5,1
1992,1201,København K,Zealand,13129.8,1
1992,1206,København K,Zealand,34330.6,3
1992,1208,København K,Zealand,8908.1,1
1992,1253,København K,Zealand,26683.1,1
1992,1264,København K,Zealand,14929.1,2
1992,1265,København K,Zealand,10269.6,2
1992,1270,København K,Zealand,17636.5,1
1992,1306,København K,Zealand,9124.2,1
1992,1307,København K,Zealand,6820.5,12
1992,1308,København K,Zealand,60169.7,6
1992,1354,København K,Zealand,8622.9,2
1992,1406,København K,Zealand,42583.1,1
1992,1408,København K,Zealand,6080.1,1
1992,1414,København K,Zealand,12986.2,1
1992,1420,København K,Zealand,12505.6,1
1992,1425,København K,Zealand,12934.8,2
1992,1429,København K,Zealand,12491.2,1
1992,1455,København K,Zealand,13116.2,2
1992,1610,København V,Zealand,31716.4,10
1992,1620,København V,Zealand,42530.2,1
1992,1631,København V,Zealand,8670.6,1
1992,1658,København V,Zealand,5284.7,1
1992,1665,København V,Zealand,6203.8,1
1992,1666,København V,Zealand,7302.3,1
1992,1676,København V,Zealand,10812.8,1
1992,1720,København V,Zealand,10949.4,1
1992,1722,København V,Zealand,10892.9,1
1992,1726,København V,Zealand,6398.7,1
1992,1760,København V,Zealand,135802.1,19
1992,1771,København V,Zealand,15432.4,1
1992,1777,København V,Zealand,9123.8,2
1992,1800,Frederiksberg C,Zealand,9689.6,1
1992,1801,Frederiksberg C,Zealand,11471.5,2
1992,1803,Frederiksberg C,Zealand,8995.3,1
1992,1806,Frederiksberg C,Zealand,9715.8,2
1992,1807,Frederiksberg C,Zealand,9203.4,2
1992,1810,Frederiksberg C,Zealand,15218.9,3
1992,1811,Frederiksberg C,Zealand,14494.5,2
1992,1812,Frederiksberg C,Zealand,13758.9,3
1992,1813,Frederiksberg C,Zealand,10861.9,1
1992,1814,Frederiksberg C,Zealand,14186.3,2
1992,1820,Frederiksberg C,Zealand,7749.2,1
1992,1824,Frederiksberg C,Zealand,12935.1,2
1992,1825,Frederiksberg C,Zealand,13557.2,1
1992,1850,Frederiksberg C,Zealand,8791.9,2
1992,1854,Frederiksberg C,Zealand,6951.1,1
1992,1855,Frederiksberg C,Zealand,11217.8,2
1992,1857,Frederiksberg C,Zealand,9684.6,3
1992,1860,Frederiksberg C,Zealand,13516.0,1
1992,1871,Frederiksberg C,Zealand,8276.1,1
1992,1876,Frederiksberg C,Zealand,13060.7,1
1992,1903,Frederiksberg C,Zealand,12012.6,1
1992,1904,Frederiksberg C,Zealand,13403.3,1
1992,1920,Frederiksberg C,Zealand,10170.8,1
1992,1950,Frederiksberg C,Zealand,11252.8,1
1992,1973,Frederiksberg C,Zealand,12503.8,1
1992,2000,Frederiksberg,Zealand,22125.2,70
1992,2100,København A,Zealand,18369.5,86
1992,2200,København N,Zealand,54030.2,27
1992,2300,København S,Zealand,10923.6,73
1992,2400,København NV,Zealand,11588.8,16
1992,2450,København SV,Zealand,9914.1,2
1992,2500,Valby,Zealand,22297.0,46
1992,2600,Glostrup,Zealand,17375.1,69
1992,2605,Brøndby,Zealand,11847.7,29
1992,2610,Rødovre,Zealand,13951.2,71
1992,2620,Albertslund,Zealand,11089.3,24
1992,2625,Vallensbæk,Zealand,14129.4,33
1992,2630,Taastrup,Zealand,11102.3,64
1992,2635,Ishøj,Zealand,13258.2,31
1992,2640,Hedehusene,Zealand,13734.0,36
1992,2650,Hvidovre,Zealand,13350.9,85
1992,2660,Brøndby Strand,Zealand,16275.2,16
1992,2665,Vallensbæk Strand,Zealand,9509.5,19
1992,2670,Greve,Zealand,11198.3,79
1992,2680,Solrød Strand,Zealand,11826.1,53
1992,2690,Karlslunde,Zealand,9971.1,21
1992,2700,Brønshøj,Zealand,11443.1,48
1992,2720,Vanløse,Zealand,12077.2,45
1992,2730,Herlev,Zealand,12104.1,41
1992,2740,Skovlunde,Zealand,11187.8,26
1992,2750,Ballerup,Zealand,11210.6,46
1992,2760,Måløv,Zealand,9302.7,5
1992,2765,Smørum,Zealand,12533.2,31
1992,2770,Kastrup,Zealand,12619.4,75
1992,2791,Dragør,Zealand,12031.2,54
1992,2800,Kongens Lyngby,Zealand,26045.0,135
1992,2820,Gentofte,Zealand,13891.4,61
1992,2830,Virum,Zealand,13750.1,59
1992,2840,Holte,Zealand,13922.9,46
1992,2850,Nærum,Zealand,13742.1,12
1992,2860,Søborg,Zealand,13211.9,52
1992,2870,Dyssegård,Zealand,14064.0,15
1992,2880,Bagsværd,Zealand,13028.9,32
1992,2900,Hellerup,Zealand,13715.0,54
1992,2920,Charlottenlund,Zealand,14217.1,42
1992,2930,Klampenborg,Zealand,20536.0,10
1992,2942,Skodsborg,Zealand,26720.9,2
1992,2950,Vedbæk,Zealand,15131.7,22
1992,2960,Rungsted Kyst,Zealand,16468.4,17
1992,2970,Hørsholm,Zealand,22241.5,32
1992,2980,Kokkedal,Zealand,10620.1,27
1992,2990,Nivå,Zealand,11386.5,13
1992,3000,Helsingør,Zealand,14658.3,45
1992,3050,Humlebæk,Zealand,13264.5,20
1992,3060,Espergærde,Zealand,11773.8,27
1992,3070,Snekkersten,Zealand,9245.1,14
1992,3080,Tikøb,Zealand,9946.7,3
1992,3100,Hornbæk,Zealand,10606.2,25
1992,3120,Dronningmølle,Zealand,9040.0,8
1992,3140,Ãlsgårde,Zealand,9775.6,13
1992,3150,Hellebæk,Zealand,6513.2,1
1992,3200,Helsinge,Zealand,10668.8,40
1992,3210,Vejby,Zealand,8255.8,17
1992,3220,Tisvildeleje,Zealand,9977.4,19
1992,3230,Græsted,Zealand,8663.2,34
1992,3250,Gilleleje,Zealand,10136.9,43
1992,3300,Frederiksværk,Zealand,10894.0,56
1992,3310,Alsted,Zealand,7299.6,15
1992,3320,Skævinge,Zealand,7878.5,10
1992,3330,Gørløse,Zealand,8777.0,1
1992,3360,Liseleje,Zealand,9244.3,9
1992,3370,Melby,Zealand,7682.6,4
1992,3390,Hundested,Zealand,7952.5,29
1992,3400,Hillerød,Zealand,12610.2,111
1992,3450,Allerød,Zealand,13499.2,43
1992,3460,Birkerød,Zealand,12662.7,52
1992,3480,Fredensborg,Zealand,10463.6,30
1992,3490,Kvistgård,Zealand,9506.4,3
1992,3500,Værløse,Zealand,13202.1,62
1992,3520,Farum,Zealand,11711.5,30
1992,3540,Lynge,Zealand,10080.2,21
1992,3550,Slangerup,Zealand,14384.7,25
1992,3600,Frederikssund,Zealand,10124.3,51
1992,3630,Jægerspris,Zealand,13175.6,38
1992,3650,Alstykke,Zealand,11797.6,34
1992,3660,Stenløse,Zealand,9549.6,25
1992,3670,Veksø Sjælland,Zealand,11484.5,7
1992,4000,Roskilde,Zealand,19109.1,178
1992,4030,Tune,Zealand,9852.0,13
1992,4040,Jyllinge,Zealand,10183.4,39
1992,4050,Skibby,Zealand,11367.7,22
1992,4060,Kirke Såby,Zealand,8316.6,13
1992,4070,Kirke Hyllinge,Zealand,8291.4,15
1992,4100,Ringsted,Zealand,8345.4,67
1992,4130,Viby Sjælland,Zealand,9269.1,18
1992,4140,Borup,Zealand,8442.9,17
1992,4160,Herlufmagle,Zealand,8348.5,19
1992,4171,Glumsø,Zealand,7713.9,9
1992,4173,Fjenneslev,Zealand,5361.3,6
1992,4174,Jystrup Midtsj,Zealand,9203.2,7
1992,4180,Sorø,Zealand,7691.2,36
1992,4190,Munke Bjergby,Zealand,6893.1,1
1992,4200,Slagelse,Zealand,28633.2,183
1992,4220,Korsør,Zealand,8564.5,58
1992,4230,Skælskør,Zealand,7507.4,19
1992,4241,Vemmelev,Zealand,8966.5,5
1992,4242,Boeslunde,Zealand,6293.3,3
1992,4243,Rude,Zealand,9649.4,4
1992,4244,Agersø,Zealand,5018.5,3
1992,4250,Fuglebjerg,Zealand,8330.1,19
1992,4261,Dalmose,Zealand,6213.4,7
1992,4262,Sandved,Zealand,7827.0,7
1992,4270,Høng,Zealand,7592.2,23
1992,4281,Gørlev,Zealand,8135.2,19
1992,4291,Ruds Vedby,Zealand,7198.4,7
1992,4293,Dianalund,Zealand,7039.8,17
1992,4295,Stenlille,Zealand,6475.0,8
1992,4296,Nyrup,Zealand,5146.4,2
1992,4300,Holbæk,Zealand,11982.4,75
1992,4305,Orø,Zealand,7231.1,5
1992,4320,Lejre,Zealand,10427.1,21
1992,4330,Hvalsø,Zealand,9686.7,13
1992,4340,Tølløse,Zealand,7811.7,22
1992,4350,Ugerløse,Zealand,7547.6,1
1992,4360,Kirke Eskilstrup,Zealand,11751.8,4
1992,4370,Store Merløse,Zealand,7384.5,9
1992,4390,Vipperød,Zealand,8029.8,10
1992,4400,Kalundborg,Zealand,8372.1,57
1992,4420,Regstrup,Zealand,7573.4,9
1992,4440,Mørkøv,Zealand,7692.0,14
1992,4450,Jyderup,Zealand,7794.6,8
1992,4460,Snertinge,Zealand,7304.5,2
1992,4470,Svebølle,Zealand,8349.4,13
1992,4480,Store Fuglede,Zealand,7864.8,4
1992,4490,Jerslev Sjælland,Zealand,8026.9,4
1992,4500,Nykøbing Sj,Zealand,12652.6,40
1992,4520,Svinninge,Zealand,7829.7,10
1992,4532,Gislinge,Zealand,6542.3,6
1992,4534,Hørve,Zealand,12222.8,12
1992,4540,Fårevejle,Zealand,9235.2,14
1992,4550,Asnæs,Zealand,8152.2,8
1992,4560,Vig,Zealand,7886.8,19
1992,4571,Grevinge,Zealand,7823.1,9
1992,4572,Nørre Asmindrup,Zealand,6964.7,4
1992,4573,Højby,Zealand,7836.8,10
1992,4581,Rørvig,Zealand,8514.0,11
1992,4583,Sjællands Odde,Zealand,8912.8,10
1992,4591,Føllenslev,Zealand,9099.9,1
1992,4592,Sejerø,Zealand,12531.6,1
1992,4593,Eskebjerg,Zealand,9229.5,2
1992,4600,Køge,Zealand,15959.8,91
1992,4621,Gadstrup,Zealand,8332.8,11
1992,4622,Havdrup,Zealand,10154.0,13
1992,4623,Lille Skensved,Zealand,9507.1,12
1992,4632,Bjæverskov,Zealand,8337.1,12
1992,4640,Faxe,Zealand,8505.7,20
1992,4652,Hårlev,Zealand,7444.0,14
1992,4653,Karise,Zealand,5852.8,9
1992,4654,Faxe Ladeplads,Zealand,7856.5,10
1992,4660,Store Heddinge,Zealand,16747.7,24
1992,4671,Strøby,Zealand,7891.5,5
1992,4672,Klippinge,Zealand,8077.9,4
1992,4673,Rødvig Stevns,Zealand,7656.1,10
1992,4681,Herfølge,Zealand,10716.0,11
1992,4682,Tureby,Zealand,10087.0,6
1992,4683,Rønnede,Zealand,9655.9,13
1992,4684,Holmegaard,Zealand,6281.4,18
1992,4690,Haslev,Zealand,11240.2,64
1992,4700,Næstved,Zealand,8294.4,127
1992,4720,Præstø,Zealand,7524.3,22
1992,4733,Tappernøje,Zealand,8391.9,10
1992,4735,Mern,Zealand,5811.0,5
1992,4736,Karrebæksminde,Zealand,8318.1,5
1992,4750,Lundby,Zealand,6876.9,13
1992,4760,Vordingborg,Zealand,7667.3,34
1992,4771,Kalvehave,Zealand,5305.4,7
1992,4772,Langebæk,Zealand,7121.5,4
1992,4773,Stensved,Zealand,4588.5,3
1992,4780,Stege,Zealand,6651.0,23
1992,4791,Borre,Zealand,6682.3,3
1992,4792,Askeby,Zealand,5923.2,6
1992,4793,Bogø By,Zealand,11697.4,5
1992,4800,Nykøbing F,Zealand,26031.1,73
1992,4840,Nørre Alslev,Zealand,6414.7,11
1992,4850,Stubbekøbing,Zealand,5838.2,5
1992,4862,Guldborg,Zealand,5676.4,4
1992,4863,Eskilstrup,Zealand,5466.8,3
1992,4871,Horbelev,Zealand,5881.6,1
1992,4872,Idestrup,Zealand,6512.2,6
1992,4873,Væggerløse,Zealand,9026.8,22
1992,4874,Gedser,Zealand,6795.2,2
1992,4880,Nysted,Zealand,6714.2,6
1992,4891,Toreby L,Zealand,5722.4,3
1992,4892,Kettinge,Zealand,3551.0,1
1992,4895,Errindlev,Zealand,5398.2,3
1992,4900,Nakskov,Zealand,24846.6,90
1992,4912,Harpelunde,Zealand,5514.5,1
1992,4913,Horslunde,Zealand,3797.3,4
1992,4920,Søllested,Zealand,4695.1,9
1992,4930,Maribo,Zealand,8882.2,39
1992,4941,Bandholm,Zealand,4710.8,5
1992,4942,Askø,Zealand,8355.3,1
1992,4943,Torrig L,Zealand,2586.2,1
1992,4944,Fejø,Zealand,17518.0,2
1992,4945,Femø,Zealand,35632.9,1
1992,4953,Vesterborg,Zealand,4657.3,1
1992,4960,Holeby,Zealand,3454.7,4
1992,4970,Rødby,Zealand,6395.6,26
1992,4983,Dannemare,Zealand,4462.4,8
1992,4990,Sakskøbing,Zealand,6692.8,20
1992,5000,Odense C,Fyn & islands,39284.4,190
1992,5200,Odense V,Fyn & islands,50486.6,22
1992,5210,Odense NV,Fyn & islands,10224.1,75
1992,5220,Odense SA,Fyn & islands,8591.7,22
1992,5230,Odense M,Fyn & islands,11931.9,38
1992,5240,Odense NA,Fyn & islands,7694.6,8
1992,5250,Odense SV,Fyn & islands,9720.2,70
1992,5260,Odense S,Fyn & islands,39526.3,64
1992,5270,Odense N,Fyn & islands,9257.4,69
1992,5290,Marslev,Fyn & islands,5704.6,4
1992,5300,Kerteminde,Fyn & islands,10706.9,37
1992,5320,Agedrup,Fyn & islands,8791.9,10
1992,5330,Munkebo,Fyn & islands,7525.2,17
1992,5350,Rynkeby,Fyn & islands,6851.1,6
1992,5370,Mesinge,Fyn & islands,11650.4,8
1992,5380,Dalby,Fyn & islands,11578.2,3
1992,5390,Martofte,Fyn & islands,7863.4,6
1992,5400,Bogense,Fyn & islands,8077.2,20
1992,5450,Otterup,Fyn & islands,8132.4,43
1992,5462,Morud,Fyn & islands,9966.5,5
1992,5463,Harndrup,Fyn & islands,6591.4,4
1992,5464,Brenderup Fyn,Fyn & islands,4422.6,7
1992,5466,Asperup,Fyn & islands,6503.0,7
1992,5471,Søndersø,Fyn & islands,6886.7,26
1992,5474,Veflinge,Fyn & islands,5271.8,5
1992,5485,Skamby,Fyn & islands,5234.5,1
1992,5491,Blommenslyst,Fyn & islands,8270.1,9
1992,5492,Vissenbjerg,Fyn & islands,5840.8,14
1992,5500,Middelfart,Fyn & islands,7875.7,49
1992,5540,Ullerslev,Fyn & islands,6117.1,13
1992,5550,Langeskov,Fyn & islands,8097.9,18
1992,5560,Aarup,Fyn & islands,5993.1,13
1992,5580,Nørre Aaby,Fyn & islands,7491.0,9
1992,5591,Gelsted,Fyn & islands,5749.6,6
1992,5592,Ejby,Fyn & islands,6130.6,9
1992,5600,Faaborg,Fyn & islands,8177.5,58
1992,5602,Avernakø,Fyn & islands,7958.2,2
1992,5610,Assens,Fyn & islands,10866.5,39
1992,5620,Glamsbjerg,Fyn & islands,5582.7,18
1992,5631,Ebberup,Fyn & islands,5182.6,8
1992,5642,Millinge,Fyn & islands,6454.1,6
1992,5672,Broby,Fyn & islands,6306.7,18
1992,5683,Haarby,Fyn & islands,5956.6,15
1992,5690,Tommerup,Fyn & islands,7365.2,18
1992,5700,Svendborg,Fyn & islands,12223.9,184
1992,5750,Ringe,Fyn & islands,6754.6,26
1992,5762,Vester Skerninge,Fyn & islands,5913.5,7
1992,5771,Stenstrup,Fyn & islands,5799.9,8
1992,5772,Kværndrup,Fyn & islands,6151.2,7
1992,5792,Ãrslev,Fyn & islands,6713.9,16
1992,5800,Nyborg,Fyn & islands,48008.5,140
1992,5853,Arbæk,Fyn & islands,7544.2,9
1992,5854,Gislev,Fyn & islands,14180.9,4
1992,5856,Ryslinge,Fyn & islands,7400.9,5
1992,5863,Ferritslev Fyn,Fyn & islands,8177.7,1
1992,5871,Frørup,Fyn & islands,8263.6,7
1992,5874,Hesselager,Fyn & islands,4974.3,8
1992,5881,Skårup Fyn,Fyn & islands,16300.6,9
1992,5882,Vejstrup,Fyn & islands,9460.4,6
1992,5883,Oure,Fyn & islands,7990.5,3
1992,5884,Gudme,Fyn & islands,5435.8,4
1992,5892,Gudbjerg Sydfyn,Fyn & islands,5224.8,4
1992,5900,Rudkøbing,Fyn & islands,5638.8,14
1992,5932,Humble,Fyn & islands,10711.0,11
1992,5935,Bagenkop,Fyn & islands,5201.2,7
1992,5953,Tranekær,Fyn & islands,6326.3,17
1992,5960,Marstal,Fyn & islands,6493.6,7
1992,5970,Ãrøskøbing,Fyn & islands,5272.1,6
1992,5985,Søby Ãrø,Fyn & islands,5369.4,2
1992,6000,Kolding,Jutland,17707.9,155
1992,6040,Egtved,Jutland,7241.0,15
1992,6051,Almind,Jutland,11086.9,6
1992,6052,Viuf,Jutland,5683.0,5
1992,6064,Jordrup,Jutland,4885.5,4
1992,6070,Christiansfeld,Jutland,14075.0,21
1992,6091,Bjert,Jutland,8285.0,11
1992,6092,Sønder Stenderup,Jutland,35914.9,5
1992,6093,Sjølund,Jutland,8133.6,6
1992,6094,Hejls,Jutland,6698.5,5
1992,6100,Haderslev,Jutland,28001.9,126
1992,6200,Aabenraa,Jutland,10602.7,79
1992,6230,Rødekro,Jutland,6027.6,26
1992,6240,Løgumkloster,Jutland,14648.3,31
1992,6261,Bredebro,Jutland,5393.8,11
1992,6270,Tønder,Jutland,7891.5,39
1992,6280,Højer,Jutland,7034.5,9
1992,6300,Gråsten,Jutland,7974.2,25
1992,6310,Broager,Jutland,6205.4,14
1992,6320,Egernsund,Jutland,9562.6,7
1992,6330,Padborg,Jutland,8205.0,19
1992,6340,Kruså,Jutland,6670.6,14
1992,6360,Tinglev,Jutland,7805.5,13
1992,6372,Bylderup-Bov,Jutland,6606.7,12
1992,6392,Bolderslev,Jutland,4752.0,7
1992,6400,Sønderborg,Jutland,23377.5,114
1992,6430,Nordborg,Jutland,5992.3,28
1992,6440,Augustenborg,Jutland,6405.9,21
1992,6470,Sydals,Jutland,7849.6,20
1992,6500,Vojens,Jutland,7425.6,42
1992,6510,Gram,Jutland,6426.6,18
1992,6520,Toftlund,Jutland,6502.0,18
1992,6534,Agerskov,Jutland,5588.4,5
1992,6541,Bevtoft,Jutland,13624.4,3
1992,6560,Sommersted,Jutland,6849.6,10
1992,6580,Vamdrup,Jutland,6953.7,20
1992,6600,Vejen,Jutland,7412.8,42
1992,6621,Gesten,Jutland,18342.4,4
1992,6622,Bække,Jutland,9092.9,4
1992,6623,Vorbasse,Jutland,8829.1,5
1992,6630,Rødding,Jutland,7665.9,30
1992,6640,Lunderskov,Jutland,6819.3,14
1992,6650,Brørup,Jutland,15148.9,19
1992,6660,Lintrup,Jutland,10918.8,2
1992,6670,Holsted,Jutland,7878.0,10
1992,6682,Hovborg,Jutland,5974.1,1
1992,6683,Føvling,Jutland,5973.1,5
1992,6690,Gørding,Jutland,5495.9,5
1992,6700,Esbjerg,Jutland,17759.2,104
1992,6705,Esbjerg A,Jutland,8637.0,21
1992,6710,Esbjerg V,Jutland,9234.5,65
1992,6715,Esbjerg N,Jutland,7659.3,22
1992,6720,Fanø,Jutland,9702.3,36
1992,6731,Tjæreborg,Jutland,7342.7,6
1992,6740,Bramming,Jutland,6829.7,33
1992,6752,Glejbjerg,Jutland,53579.8,9
1992,6753,Agerbæk,Jutland,5143.0,4
1992,6760,Ribe,Jutland,9950.2,40
1992,6771,Gredstedbro,Jutland,5906.5,5
1992,6780,Skærbæk,Jutland,6694.4,13
1992,6792,Rømø,Jutland,10808.8,8
1992,6800,Varde,Jutland,8259.2,58
1992,6818,Ãrre,Jutland,8457.8,5
1992,6823,Ansager,Jutland,6106.7,6
1992,6830,Nørre Nebel,Jutland,8838.6,12
1992,6840,Oksbøl,Jutland,9627.7,24
1992,6851,Janderup Vestj,Jutland,7851.7,8
1992,6852,Billum,Jutland,7467.6,1
1992,6853,Vejers Strand,Jutland,8886.8,9
1992,6854,Henne,Jutland,12223.0,7
1992,6855,Outrup,Jutland,4947.7,3
1992,6857,Blåvand,Jutland,12051.9,9
1992,6862,Tistrup,Jutland,9094.3,10
1992,6870,Algod,Jutland,5961.1,19
1992,6880,Tarm,Jutland,11118.0,22
1992,6893,Hemmet,Jutland,6470.6,5
1992,6900,Skjern,Jutland,6749.3,41
1992,6920,Videbæk,Jutland,7309.9,16
1992,6933,Kibæk,Jutland,7839.3,15
1992,6940,Lem St,Jutland,9672.9,13
1992,6950,Ringkøbing,Jutland,8756.7,53
1992,6960,Hvide Sande,Jutland,9863.7,20
1992,6971,Spjald,Jutland,9594.8,10
1992,6973,Arnhøj,Jutland,21137.6,4
1992,6980,Tim,Jutland,5117.0,7
1992,6990,Ulfborg,Jutland,7598.0,22
1992,7000,Fredericia,Jutland,8789.3,140
1992,7080,Børkop,Jutland,10242.8,35
1992,7100,Vejle,Jutland,19085.0,150
1992,7120,Vejle Ast,Jutland,9359.7,26
1992,7130,Juelsminde,Jutland,9179.7,40
1992,7140,Stouby,Jutland,5421.5,5
1992,7150,Barrit,Jutland,7940.1,4
1992,7160,Tørring,Jutland,11292.6,11
1992,7171,Uldum,Jutland,7363.5,3
1992,7173,Vonge,Jutland,6023.2,4
1992,7182,Bredsten,Jutland,5645.8,8
1992,7183,Randbøl,Jutland,7987.2,6
1992,7184,Vandel,Jutland,5274.3,3
1992,7190,Billund,Jutland,8665.9,11
1992,7200,Grindsted,Jutland,18895.7,59
1992,7250,Hejnsvig,Jutland,5628.0,6
1992,7260,Sønder Omme,Jutland,5382.0,5
1992,7280,Sønder Felding,Jutland,6297.1,5
1992,7300,Jelling,Jutland,5459.0,12
1992,7321,Gadbjerg,Jutland,5354.7,1
1992,7323,Give,Jutland,6084.1,28
1992,7330,Brande,Jutland,14103.2,23
1992,7361,Ejstrupholm,Jutland,6284.2,10
1992,7400,Herning,Jutland,9962.0,127
1992,7430,Ikast,Jutland,10696.4,43
1992,7441,Bording,Jutland,6860.2,5
1992,7442,Engesvang,Jutland,6474.5,6
1992,7451,Sunds,Jutland,9148.5,14
1992,7470,Karup J,Jutland,7460.9,23
1992,7480,Vildbjerg,Jutland,7624.5,15
1992,7490,Aulum,Jutland,7182.5,11
1992,7500,Holstebro,Jutland,10110.1,103
1992,7540,Haderup,Jutland,9240.4,3
1992,7550,Sørvad,Jutland,5228.3,6
1992,7560,Hjerm,Jutland,9534.5,3
1992,7570,Vemb,Jutland,10458.1,10
1992,7600,Struer,Jutland,9280.2,70
1992,7620,Lemvig,Jutland,6936.9,40
1992,7650,Bøvlingbjerg,Jutland,10284.2,2
1992,7660,Bækmarksbro,Jutland,9622.2,7
1992,7673,Harboøre,Jutland,6098.7,11
1992,7680,Thyborøn,Jutland,6470.2,7
1992,7700,Thisted,Jutland,6432.0,69
1992,7730,Hanstholm,Jutland,5914.0,16
1992,7741,Frøstrup,Jutland,6419.5,10
1992,7742,Vesløs,Jutland,2434.1,1
1992,7752,Snedsted,Jutland,5381.7,11
1992,7755,Bedsted Thy,Jutland,5626.8,7
1992,7760,Hurup Thy,Jutland,7417.8,18
1992,7770,Vestervig,Jutland,4346.7,3
1992,7790,Thyholm,Jutland,5907.0,10
1992,7800,Skive,Jutland,9716.6,78
1992,7830,Vinderup,Jutland,10240.6,46
1992,7840,Højslev,Jutland,7179.2,15
1992,7850,Stoholm Jyll,Jutland,7228.6,15
1992,7860,Spøttrup,Jutland,7942.0,29
1992,7870,Roslev,Jutland,6308.2,42
1992,7884,Fur,Jutland,7032.2,7
1992,7900,Nykøbing M,Jutland,7276.4,37
1992,7950,Erslev,Jutland,7321.9,9
1992,7960,Karby,Jutland,4608.2,2
1992,7970,Redsted M,Jutland,4975.5,2
1992,7980,Vils,Jutland,8893.8,3
1992,7990,Aster Assels,Jutland,4828.6,2
1992,8000,Aarhus C,Jutland,51100.1,157
1992,8200,Aarhus N,Jutland,47642.8,91
1992,8210,Aarhus V,Jutland,10297.2,27
1992,8220,Brabrand,Jutland,12241.6,11
1992,8230,Ãbyhøj,Jutland,13933.6,25
1992,8240,Risskov,Jutland,11766.2,69
1992,8250,Egå,Jutland,11984.6,21
1992,8260,Viby J,Jutland,11234.4,44
1992,8270,Højbjerg,Jutland,11842.0,53
1992,8300,Odder,Jutland,12228.3,50
1992,8305,Samsø,Jutland,6634.4,13
1992,8310,Tranbjerg J,Jutland,10259.3,27
1992,8320,Mårslet,Jutland,10018.5,14
1992,8330,Beder,Jutland,10279.0,7
1992,8340,Malling,Jutland,8678.4,5
1992,8350,Hundslund,Jutland,8758.3,3
1992,8355,Solbjerg,Jutland,6232.6,4
1992,8361,Hasselager,Jutland,11462.9,14
1992,8362,Hørning,Jutland,8601.8,19
1992,8370,Hadsten,Jutland,7041.3,34
1992,8380,Trige,Jutland,8336.1,6
1992,8381,Tilst,Jutland,10822.3,17
1992,8382,Hinnerup,Jutland,8451.3,28
1992,8400,Ebeltoft,Jutland,8199.9,41
1992,8410,Rønde,Jutland,7506.0,18
1992,8420,Knebel,Jutland,9294.4,20
1992,8444,Balle,Jutland,8431.9,1
1992,8450,Hammel,Jutland,15037.7,38
1992,8462,Harlev J,Jutland,7326.0,7
1992,8464,Galten,Jutland,8389.9,37
1992,8471,Sabro,Jutland,8789.5,12
1992,8472,Sporup,Jutland,5266.4,5
1992,8500,Grenaa,Jutland,6915.5,45
1992,8520,Lystrup,Jutland,8877.4,11
1992,8530,Hjortshøj,Jutland,8715.1,9
1992,8541,Skødstrup,Jutland,9084.0,19
1992,8543,Hornslet,Jutland,10035.6,29
1992,8544,Mørke,Jutland,5423.5,14
1992,8550,Ryomgård,Jutland,7001.4,13
1992,8560,Kolind,Jutland,7653.3,12
1992,8570,Trustrup,Jutland,5928.3,8
1992,8581,Nimtofte,Jutland,4813.6,2
1992,8585,Glesborg,Jutland,6620.7,18
1992,8586,Arum Djurs,Jutland,8215.4,7
1992,8592,Anholt,Jutland,10618.5,3
1992,8600,Silkeborg,Jutland,16469.7,173
1992,8620,Kjellerup,Jutland,6667.0,28
1992,8632,Lemming,Jutland,8536.4,4
1992,8641,Sorring,Jutland,8506.4,1
1992,8643,Ans By,Jutland,7217.9,6
1992,8653,Them,Jutland,21963.2,8
1992,8654,Bryrup,Jutland,11781.9,7
1992,8660,Skanderborg,Jutland,10913.6,69
1992,8670,Låsby,Jutland,6502.8,6
1992,8680,Ry,Jutland,10190.4,26
1992,8700,Horsens,Jutland,15507.5,246
1992,8721,Daugård,Jutland,5979.1,4
1992,8722,Hedensted,Jutland,10744.8,15
1992,8723,Løsning,Jutland,7040.9,20
1992,8732,Hovedgård,Jutland,6390.8,11
1992,8740,Brædstrup,Jutland,18897.1,26
1992,8751,Gedved,Jutland,6523.8,6
1992,8752,Astbirk,Jutland,8097.4,7
1992,8762,Flemming,Jutland,4880.0,4
1992,8763,Rask Mølle,Jutland,7440.5,5
1992,8765,Klovborg,Jutland,5453.2,3
1992,8766,Nørre Snede,Jutland,6082.3,5
1992,8781,Stenderup,Jutland,5488.8,4
1992,8783,Hornsyld,Jutland,7535.3,7
1992,8789,Endelave,Jutland,6089.1,3
1992,8800,Viborg,Jutland,13275.5,153
1992,8830,Tjele,Jutland,11572.5,23
1992,8831,Løgstrup,Jutland,7772.3,13
1992,8832,Skals,Jutland,9439.2,6
1992,8840,Rødkærsbro,Jutland,9384.5,13
1992,8850,Bjerringbro,Jutland,8088.5,35
1992,8860,Ulstrup,Jutland,7472.4,18
1992,8870,Langå,Jutland,7172.6,14
1992,8881,Thorsø,Jutland,8732.8,10
1992,8882,Fårvang,Jutland,6733.4,7
1992,8883,Gjern,Jutland,6762.6,11
1992,8900,Randers C,Jutland,45683.0,66
1992,8920,Randers NV,Jutland,7144.9,41
1992,8930,Randers NA,Jutland,7560.5,28
1992,8940,Randers SV,Jutland,9807.5,28
1992,8950,Arsted,Jutland,5035.1,9
1992,8960,Randers SA,Jutland,7115.6,28
